gsis_id,pfr_player_name,position,season,pick,round,team,college,age,y2_games,y2_points,y3_games,y3_points,y4_games,y4_points,total_games,total_points,y24_ppg,low_sample_flag,is_training,censored_incomplete_arc,best3of4_ppg,expected_ppg_at_pick,residual_ppg,head_b_training_eligible,target_version,curve_version,age_at_draft,age_at_draft_missing,age_at_draft_source,covid_eligibility_flag,covid_eligibility_flag_missing,covid_eligibility_flag_source,transfer_portal_flag,transfer_portal_flag_missing,transfer_portal_flag_source,early_declare,early_declare_missing,early_declare_source,final_college_age,final_college_age_missing,final_college_age_source,height,height_missing,height_source,weight,weight_missing,weight_source,wr_vertical_jump,wr_vertical_jump_missing,wr_vertical_jump_source,wr_meets_athletic_floor,wr_meets_athletic_floor_missing,wr_meets_athletic_floor_source,rb_speed_score,rb_speed_score_missing,rb_speed_score_source,rb_weight,rb_weight_missing,rb_weight_source,rb_3cone,rb_3cone_missing,rb_3cone_source,rb_meets_athletic_floor,rb_meets_athletic_floor_missing,rb_meets_athletic_floor_source,te_weight,te_weight_missing,te_weight_source,te_bmi,te_bmi_missing,te_bmi_source,te_height_adj_speed_score,te_height_adj_speed_score_missing,te_height_adj_speed_score_source,nfl_pick,nfl_pick_missing,nfl_pick_source,nfl_round,nfl_round_missing,nfl_round_source,rb_age_at_draft,rb_age_at_draft_missing,rb_age_at_draft_source,te_age_at_draft,te_age_at_draft_missing,te_age_at_draft_source,wr_dominator_career,wr_dominator_career_missing,wr_dominator_career_source,rb_career_dominator,rb_career_dominator_missing,rb_career_dominator_source,te_career_dominator,te_career_dominator_missing,te_career_dominator_source,wr_market_share_yds,wr_market_share_yds_missing,wr_market_share_yds_source,rb_scrimmage_ypg,rb_scrimmage_ypg_missing,rb_scrimmage_ypg_source,wr_dominator_final,wr_dominator_final_missing,wr_dominator_final_source,wr_breakout_age,wr_breakout_age_missing,wr_breakout_age_source,rb_rec_ypg,rb_rec_ypg_missing,rb_rec_ypg_source,rb_final_dominator,rb_final_dominator_missing,rb_final_dominator_source,te_deep_yard_share,te_deep_yard_share_missing,te_deep_yard_share_source,te_ryptpa_final,te_ryptpa_final_missing,te_ryptpa_final_source,rb_10_yard_split,rb_10_yard_split_missing,rb_10_yard_split_source,rb_ras_composite,rb_ras_composite_missing,rb_ras_composite_source,wr_ras_composite,wr_ras_composite_missing,wr_ras_composite_source,wr_yards_per_reception_career,wr_yards_per_reception_career_missing,wr_yards_per_reception_career_source,te_yards_per_reception_career,te_yards_per_reception_career_missing,te_yards_per_reception_career_source,te_ras_composite,te_ras_composite_missing,te_ras_composite_source,wr_rec_tds_per_game_final,wr_rec_tds_per_game_final_missing,wr_rec_tds_per_game_final_source,rb_school_sp_plus,rb_school_sp_plus_missing,rb_school_sp_plus_source,wr_early_declare,wr_early_declare_missing,wr_early_declare_source,w2_combine_degraded,w2b_cfbd_degraded,yprr_college,yprr_college_missing,yprr_college_source,ryptpa,ryptpa_missing,ryptpa_source,qb_completion_pct_final,qb_completion_pct_final_missing,qb_completion_pct_final_source,qb_yards_per_attempt_final,qb_yards_per_attempt_final_missing,qb_yards_per_attempt_final_source,qb_td_int_ratio_final,qb_td_int_ratio_final_missing,qb_td_int_ratio_final_source,qb_sack_rate_final,qb_sack_rate_final_missing,qb_sack_rate_final_source,rb_yards_per_carry_final,rb_yards_per_carry_final_missing,rb_yards_per_carry_final_source,rb_yards_per_reception_career,rb_yards_per_reception_career_missing,rb_yards_per_reception_career_source
00-0039356,Ja'Tavion Sanders,TE,2024,101,4,CAR,Texas,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.674,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,76.0,0,nfl_combine,245.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,245.0,0,nfl_combine,29.82,0,nfl_combine_derived,101.28,0,combine_pp_hass_approx,101,0,nfl_data_py,4,0,nfl_data_py,,1,,21.0,0,nfl_data_py,,1,,,1,,0.12425994563874476,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.2779,0,cfbd,,1,,,1,,,1,,,1,,13.45,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0039868,Troy Franklin,WR,2024,102,4,DEN,Oregon,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,8.2367,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,74.0,0,nfl_combine,176.0,0,nfl_combine,39.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,102,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.28522897732286245,0,cfbd,,1,,,1,,0.3104,0,cfbd,,1,,0.3143,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,15.85,0,cfbd,,1,,,1,,,1,,,1,,1,0,proxy_age_at_draft,0,0,,1,,2.6907,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039847,Theo Johnson,TE,2024,107,4,NYG,Penn St.,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.674,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,107,0,nfl_data_py,4,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.17766845557543232,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.7888,0,cfbd,,1,,,1,,,1,,,1,,12.08,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0039853,Javon Baker,WR,2024,110,4,NWE,Central Florida,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,8.2367,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,73.0,0,nfl_combine,202.0,0,nfl_combine,37.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,110,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.31512584225128815,0,cfbd,,1,,,1,,0.3107,0,cfbd,,1,,0.2917,0,cfbd,20.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.66,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.6393,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039792,Devontez Walker,WR,2024,113,4,BAL,North Carolina,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,74.0,0,nfl_combine,193.0,0,nfl_combine,40.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,113,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.22466949438090894,0,cfbd,,1,,,1,,0.1898,0,cfbd,,1,,0.2349,0,cfbd,22.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,17.05,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.5196,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039814,Erick All,TE,2024,115,4,CIN,Iowa,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.2285,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,76.0,0,nfl_combine,252.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,252.0,0,nfl_combine,30.67,0,nfl_combine_derived,,1,,115,0,nfl_data_py,4,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.2566726871362633,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.8592,0,cfbd,,1,,,1,,,1,,,1,,14.24,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0039874,Jaylen Wright,RB,2024,120,4,MIA,Tennessee,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.3384,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,71.0,0,nfl_combine,210.0,0,nfl_combine,,1,,,1,,114.12,0,combine_barnwell2008,210.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,120,0,nfl_data_py,4,0,nfl_data_py,21.0,0,nfl_data_py,,1,,,1,,0.27722699506745496,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2115,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16.2,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,7.3942,0,cfbd,5.7,0,cfbd
00-0039793,AJ Barner,TE,2024,121,4,SEA,Michigan,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.2285,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,78.0,0,nfl_combine,251.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,251.0,0,nfl_combine,29.0,0,nfl_combine_derived,,1,,121,0,nfl_data_py,4,0,nfl_data_py,,1,,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0.6898,0,cfbd,,1,,,1,,,1,,,1,,11.32,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0039359,Cade Stover,TE,2024,123,4,HOU,Ohio St.,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.2285,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,76.0,0,nfl_combine,247.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,247.0,0,nfl_combine,30.06,0,nfl_combine_derived,105.66,0,combine_pp_hass_approx,123,0,nfl_data_py,4,0,nfl_data_py,,1,,24.0,0,nfl_data_py,,1,,,1,,0.17848660773189076,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.44,0,cfbd,,1,,,1,,,1,,,1,,12.98,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0039361,Bucky Irving,RB,2024,125,4,TAM,Oregon,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.3384,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,69.0,0,nfl_combine,192.0,0,nfl_combine,,1,,,1,,89.6,0,combine_barnwell2008,192.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,125,0,nfl_data_py,4,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,26.2,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,,,1,
00-0039746,Will Shipley,RB,2024,127,4,PHI,Clemson,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.3384,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,71.0,0,nfl_combine,206.0,0,nfl_combine,,1,,,1,,,1,,206.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,127,0,nfl_data_py,4,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,0.28664680788467195,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2113,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10.5,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.1154,0,cfbd,7.0135,0,cfbd
00-0039875,Ray Davis,RB,2024,128,4,BUF,Kentucky,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.3384,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,128,0,nfl_data_py,4,0,nfl_data_py,24.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10.5,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,,,1,
00-0039363,Isaac Guerendo,RB,2024,129,4,SFO,Louisville,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.3384,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,72.0,0,nfl_combine,221.0,0,nfl_combine,,1,,,1,,125.74,0,combine_barnwell2008,221.0,0,nfl_combine,6.94,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,129,0,nfl_data_py,4,0,nfl_data_py,24.0,0,nfl_data_py,,1,,,1,,0.3394841807690818,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.1547,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8.0,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.9541,0,cfbd,11.2941,0,cfbd
00-0039824,Jared Wiley,TE,2024,131,4,KAN,TCU,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.2285,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,78.0,0,nfl_combine,249.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,249.0,0,nfl_combine,28.77,0,nfl_combine_derived,112.19,0,combine_pp_hass_approx,131,0,nfl_data_py,4,0,nfl_data_py,,1,,23.0,0,nfl_data_py,,1,,,1,,0.2175555160071978,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1.0338,0,cfbd,,1,,,1,,,1,,,1,,10.96,0,cfbd,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,
00-0039794,Braelon Allen,RB,2024,134,4,NYJ,Wisconsin,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.3384,,0,head_b_v3,v3,20.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,19.0,0,proxy_age_at_draft,73.0,0,nfl_combine,235.0,0,nfl_combine,,1,,,1,,,1,,235.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,134,0,nfl_data_py,4,0,nfl_data_py,20.0,0,nfl_data_py,,1,,,1,,0.5075721414623562,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2501,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9.4,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.4365,0,cfbd,6.0444,0,cfbd
00-0039365,Jacob Cowing,WR,2024,135,4,SFO,Arizona,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,68.0,0,nfl_combine,168.0,0,nfl_combine,36.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,135,0,nfl_data_py,4,0,nfl_data_py,,1,,,1,,0.2852212242182302,0,cfbd,,1,,,1,,0.188,0,cfbd,,1,,0.2558,0,cfbd,21.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,10.32,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.4806,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039816,Anthony Gould,WR,2024,142,5,IND,Oregon St.,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,68.0,0,nfl_combine,174.0,0,nfl_combine,39.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,142,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.15250219919851432,0,cfbd,,1,,,1,,0.2431,0,cfbd,,1,,0.1616,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,16.38,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.8895,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039373,Audric Estime,RB,2024,147,5,DEN,Notre Dame,21.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,7.0626,,0,head_b_v3,v3,21.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,1,0,proxy_age_at_draft,20.0,0,proxy_age_at_draft,71.0,0,nfl_combine,221.0,0,nfl_combine,,1,,,1,,89.81,0,combine_barnwell2008,221.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,147,0,nfl_data_py,5,0,nfl_data_py,21.0,0,nfl_data_py,,1,,,1,,0.5991833353059535,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2872,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,20.1,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,6.3857,0,cfbd,10.76,0,cfbd
00-0039376,Spencer Rattler,QB,2024,150,5,NOR,South Carolina,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,72.0,0,nfl_combine,211.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,150,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.689,0,cfbd,8.0,0,cfbd,2.375,0,cfbd,0.092511,0,cfbd,,,,,,
00-0039747,Ainias Smith,WR,2024,152,5,PHI,Texas A&M,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,69.0,0,nfl_combine,190.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,152,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.15459280303030304,0,cfbd,,1,,,1,,0.2525,0,cfbd,,1,,0.1679,0,cfbd,19.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,12.84,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,1.8662,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039379,Jamari Thrash,WR,2024,156,5,CLE,Louisville,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,72.0,0,nfl_combine,188.0,0,nfl_combine,34.0,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,156,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,0.26585352468238066,0,cfbd,,1,,,1,,0.2731,0,cfbd,,1,,0.2729,0,cfbd,22.0,0,cfbd_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,13.62,0,cfbd,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,2.1029,0,cfbd,,,,,,,,,,,,,,,,,,
00-0039796,Rasheen Ali,RB,2024,165,5,BAL,Marshall,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.9631,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,71.0,0,nfl_combine,206.0,0,nfl_combine,,1,,,1,,,1,,206.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,165,0,nfl_data_py,5,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.6875776397515527,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.2922,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,-9.0,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.1626,0,cfbd,7.4667,0,cfbd
00-0039384,Tyrone Tracy Jr.,RB,2024,166,5,NYG,Purdue,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.9631,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,71.0,0,nfl_combine,209.0,0,nfl_combine,,1,,,1,,103.77,0,combine_barnwell2008,209.0,0,nfl_combine,6.81,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,166,0,nfl_data_py,5,0,nfl_data_py,24.0,0,nfl_data_py,,1,,,1,,0.37679012345679014,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.1854,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,-7.3,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,6.3363,0,cfbd,7.2821,0,cfbd
00-0039385,Keilan Robinson,RB,2024,167,5,JAX,Texas,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.9631,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,68.0,0,nfl_combine,191.0,0,nfl_combine,,1,,,1,,100.09,0,combine_barnwell2008,191.0,0,nfl_combine,,1,,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,167,0,nfl_data_py,5,0,nfl_data_py,24.0,0,nfl_data_py,,1,,,1,,0.0771221667407388,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.0306,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,23.2,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,below_volume_gate,10.069,0,cfbd
00-0039386,Bub Means,WR,2024,170,5,NOR,Pittsburgh,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.5416,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,73.0,0,nfl_combine,212.0,0,nfl_combine,39.5,0,nfl_combine,1,0,nfl_combine_szekely2023_proxy,,1,,,1,,,1,,,1,,,1,,,1,,,1,,170,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,proxy_age_at_draft,0,0,,1,,,1,,,,,,,,,,,,,,,,,,,
00-0039797,Jordan Travis,QB,2024,171,5,NYJ,Florida St.,24.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,,,0,head_b_v3,v3,24.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,23.0,0,proxy_age_at_draft,73.0,0,nfl_combine,200.0,0,nfl_combine,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,171,0,nfl_data_py,5,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,0.639,0,cfbd,8.5,0,cfbd,10.0,0,cfbd,0.054585,0,cfbd,,,,,,
00-0039798,Isaiah Davis,RB,2024,173,5,NYJ,South Dakota St.,22.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.9631,,0,head_b_v3,v3,22.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,21.0,0,proxy_age_at_draft,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,173,0,nfl_data_py,5,0,nfl_data_py,22.0,0,nfl_data_py,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,0,0,,,,,,,,,,,,,,,,,,,,1,,,1,
00-0039391,Kimani Vidal,RB,2024,181,6,LAC,Troy,23.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0,1,,6.9631,,0,head_b_v3,v3,23.0,0,nfl_data_py,0,0,proxy_draft_year_age,,1,,0,0,proxy_age_at_draft,22.0,0,proxy_age_at_draft,68.0,0,nfl_combine,213.0,0,nfl_combine,,1,,,1,,107.66,0,combine_barnwell2008,213.0,0,nfl_combine,7.01,0,nfl_combine,1,0,combine_szekely2023_proxy,,1,,,1,,,1,,181,0,nfl_data_py,6,0,nfl_data_py,23.0,0,nfl_data_py,,1,,,1,,0.7542149244978742,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,0.3212,0,cfbd,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9.8,0,cfbd_sp_plus,,1,,0,0,,,,,,,,,,,,,,,,,,,5.6738,0,cfbd,7.764,0,cfbd
